Date,VX60d,VX90d,VF75,VVIX,VIX
2023-11-30,15.9423,16.6921,16.3172,86.70999908447266,12.920000076293945
2023-12-01,15.8824,16.583,16.2327,85.9000015258789,12.630000114440918
2023-12-04,16.0353,16.7571,16.3962,87.76000213623047,13.079999923706055
2023-12-05,15.9722,16.7211,16.3467,85.76000213623047,12.850000381469727
2023-12-06,16.0712,16.7533,16.4122,86.8499984741211,12.970000267028809
2023-12-07,16.0907,16.7672,16.429,86.0,13.0600004196167
2023-12-08,15.6617,16.411,16.0363,81.11000061035156,12.350000381469727
2023-12-11,15.5108,16.2358,15.8733,82.3499984741211,12.630000114440918
2023-12-12,15.1934,16.0056,15.5995,83.54000091552734,12.069999694824219
2023-12-13,15.0055,15.7607,15.3831,80.83000183105469,12.1899995803833
2023-12-14,14.9386,15.6,15.2693,80.83000183105469,12.479999542236328
2023-12-15,15.5169,16.089,15.8029,88.04000091552734,12.279999732971191
2023-12-18,15.7839,16.3454,16.0646,88.66999816894531,12.5600004196167
2023-12-19,16.0744,16.7929,16.4337,88.7699966430664,12.529999732971191
2023-12-20,16.9637,17.5106,17.2371,92.18000030517578,13.670000076293945
2023-12-21,16.622,17.2423,16.9321,89.8499984741211,13.649999618530273
2023-12-22,16.43,17.0964,16.7632,88.62000274658203,13.029999732971191
2023-12-26,16.1753,16.925,16.5502,88.87000274658203,12.989999771118164
2023-12-27,15.6591,16.4435,16.0513,86.22000122070312,12.430000305175781
2023-12-28,15.6267,16.4168,16.0217,86.69000244140625,12.470000267028809
2023-12-29,15.6562,16.4624,16.0593,86.95999908447266,12.449999809265137
2024-01-02,15.662,16.4856,16.0738,88.08999633789062,13.199999809265137
2024-01-03,16.0963,16.8665,16.4814,89.6500015258789,14.039999961853027
2024-01-04,16.0382,16.727,16.3826,87.58999633789062,14.130000114440918
2024-01-05,15.6425,16.4266,16.0345,82.87000274658203,13.350000381469727
2024-01-08,15.3549,16.103,15.7289,81.26000213623047,13.079999923706055
2024-01-09,15.0947,15.9183,15.5065,78.58999633789062,12.760000228881836
2024-01-10,14.9783,15.7716,15.375,77.08999633789062,12.6899995803833
2024-01-11,15.0773,15.9109,15.4941,75.54000091552734,12.4399995803833
2024-01-12,15.2251,16.0237,15.6244,86.06999969482422,12.699999809265137
2024-01-16,15.8594,16.6006,16.23,89.58999633789062,13.84000015258789
2024-01-17,16.2805,16.8851,16.5828,91.36000061035156,14.789999961853027
2024-01-18,15.9399,16.5506,16.2452,86.33999633789062,14.130000114440918
2024-01-19,15.6684,16.265,15.9667,81.94999694824219,13.300000190734863
2024-01-22,15.2244,15.9367,15.5805,79.16999816894531,13.1899995803833
2024-01-23,14.8557,15.6107,15.2332,76.66999816894531,12.550000190734863
2024-01-24,15.2176,15.8674,15.5425,80.94000244140625,13.140000343322754
2024-01-25,15.4233,16.0094,15.7163,81.38999938964844,13.449999809265137
2024-01-26,15.3232,15.939,15.6311,82.19999694824219,13.260000228881836
2024-01-29,15.4592,16.0099,15.7346,83.4000015258789,13.600000381469727
2024-01-30,15.3138,15.923,15.6184,82.23999786376953,13.3100004196167
2024-01-31,15.9703,16.5277,16.249,87.55999755859375,14.350000381469727
2024-02-01,15.8598,16.3871,16.1235,84.83000183105469,13.880000114440918
2024-02-02,15.8962,16.4475,16.1718,83.30999755859375,13.850000381469727
2024-02-05,15.5143,16.1315,15.8229,79.58000183105469,13.670000076293945
2024-02-06,15.196,15.8405,15.5183,76.97000122070312,13.0600004196167
2024-02-07,15.2265,15.8359,15.5312,80.54000091552734,12.829999923706055
2024-02-08,15.0995,15.6873,15.3934,83.06999969482422,12.789999961853027
2024-02-09,15.3026,15.8633,15.5829,81.94000244140625,12.930000305175781
2024-02-12,15.7299,16.288,16.0089,84.62999725341797,13.930000305175781
2024-02-13,16.5673,16.9701,16.7687,93.19000244140625,15.850000381469727
2024-02-14,15.9491,16.504,16.2265,83.16999816894531,14.380000114440918
2024-02-15,15.9009,16.4557,16.1783,82.4000015258789,14.010000228881836
2024-02-16,15.8619,16.354,16.108,82.62999725341797,14.239999771118164
2024-02-20,16.3251,16.6785,16.5018,86.0999984741211,15.420000076293945
2024-02-21,16.1446,16.4957,16.3202,84.66000366210938,15.34000015258789
2024-02-22,16.0059,16.5018,16.2538,80.87999725341797,14.539999961853027
2024-02-23,15.5142,16.0682,15.7912,78.86000061035156,13.75
2024-02-26,15.4299,16.0146,15.7223,80.5,13.739999771118164
2024-02-27,15.2142,15.7896,15.5019,78.54000091552734,13.430000305175781
2024-02-28,15.4266,15.97,15.6983,80.36000061035156,13.84000015258789
2024-02-29,15.2736,15.8381,15.5558,77.44999694824219,13.399999618530273
2024-03-01,15.3392,15.9103,15.6247,77.68000030517578,13.109999656677246
2024-03-04,15.3705,15.9961,15.6833,79.41000366210938,13.489999771118164
2024-03-05,15.918,16.4911,16.2045,83.91000366210938,14.460000038146973
2024-03-06,15.9386,16.5037,16.2212,83.11000061035156,14.5
2024-03-07,16.0022,16.5929,16.2976,82.12999725341797,14.4399995803833
2024-03-08,16.2623,16.8021,16.5322,86.55999755859375,14.739999771118164
2024-03-11,16.2419,16.828,16.535,88.97000122070312,15.220000267028809
2024-03-12,15.6836,16.4086,16.0461,83.76000213623047,13.84000015258789
2024-03-13,15.6504,16.3876,16.019,86.2699966430664,13.75
2024-03-14,15.9947,16.7143,16.3545,88.75,14.399999618530273
2024-03-15,16.3125,16.9914,16.6519,92.16999816894531,14.40999984741211
2024-03-18,16.0788,16.7824,16.4306,86.77999877929688,14.329999923706055
2024-03-19,15.7364,16.517,16.1267,83.9000015258789,13.819999694824219
2024-03-20,15.4618,16.234,15.8479,78.87000274658203,13.039999961853027
2024-03-21,15.4754,16.2939,15.8846,77.30000305175781,12.920000076293945
2024-03-22,15.5481,16.3669,15.9575,76.48999786376953,13.0600004196167
2024-03-25,15.5523,16.3839,15.9681,76.5999984741211,13.1899995803833
2024-03-26,15.4742,16.2624,15.8683,76.7699966430664,13.239999771118164
2024-03-27,15.3097,16.1412,15.7254,76.0,12.779999732971191
2024-03-28,15.5524,16.3558,15.9541,76.56999969482422,13.010000228881836
2024-04-01,15.6673,16.4562,16.0618,78.44999694824219,13.649999618530273
2024-04-02,16.0229,16.7587,16.3908,82.76000213623047,14.609999656677246
2024-04-03,15.9198,16.6721,16.2959,81.08000183105469,14.329999923706055
2024-04-04,16.4748,17.1323,16.8035,90.04000091552734,16.350000381469727
2024-04-05,16.7671,17.3507,17.0589,90.58000183105469,16.030000686645508
2024-04-08,16.3015,16.9521,16.6268,86.26000213623047,15.1899995803833
2024-04-09,16.2805,16.956,16.6183,84.44999694824219,14.979999542236328
2024-04-10,16.5503,17.2129,16.8816,91.76000213623047,15.800000190734863
2024-04-11,16.3576,17.0813,16.7195,89.4000015258789,14.90999984741211
2024-04-12,17.4675,17.9941,17.7308,102.72000122070312,17.309999465942383
2024-04-15,18.2681,18.6004,18.4342,109.63999938964844,19.229999542236328
2024-04-16,17.751,18.1202,17.9356,99.25,18.399999618530273
2024-04-17,17.5738,18.0111,17.7924,98.76000213623047,18.209999084472656
2024-04-18,17.6856,18.0348,17.8602,95.98999786376953,18.0
2024-04-19,18.0562,18.2984,18.1773,99.08999633789062,18.709999084472656
2024-04-22,16.9263,17.3536,17.14,89.54000091552734,16.940000534057617
2024-04-23,16.3785,16.9069,16.6427,82.36000061035156,15.6899995803833
2024-04-24,16.2109,16.7273,16.4691,83.61000061035156,15.970000267028809
2024-04-25,16.4137,16.78,16.5968,82.54000091552734,15.369999885559082
2024-04-26,16.0969,16.663,16.3799,79.55999755859375,15.029999732971191
2024-04-29,15.8863,16.3973,16.1418,78.22000122070312,14.670000076293945
2024-04-30,16.2311,16.6371,16.4341,81.81999969482422,15.649999618530273
2024-05-01,16.3943,16.863,16.6286,81.93000030517578,15.390000343322754
2024-05-02,15.9682,16.4541,16.2112,78.58999633789062,14.680000305175781
2024-05-03,15.5392,16.125,15.8321,74.56999969482422,13.489999771118164
2024-05-06,15.2112,15.7586,15.4849,73.45999908447266,13.489999771118164
2024-05-07,15.1781,15.7409,15.4595,74.54000091552734,13.229999542236328
2024-05-08,15.089,15.6633,15.3762,74.5,13.0
2024-05-09,15.0192,15.5805,15.2998,73.7699966430664,12.6899995803833
2024-05-10,14.9018,15.4744,15.1881,73.26000213623047,12.550000190734863
2024-05-13,15.0788,15.5922,15.3355,77.55000305175781,13.600000381469727
2024-05-14,14.8478,15.3692,15.1085,77.6500015258789,13.420000076293945
2024-05-15,14.4556,15.0265,14.741,76.30999755859375,12.449999809265137
2024-05-16,14.5325,15.0427,14.7876,77.73999786376953,12.420000076293945
2024-05-17,14.3215,14.8662,14.5939,78.43000030517578,11.989999771118164
2024-05-20,14.4812,14.9913,14.7362,79.44999694824219,12.149999618530273
2024-05-21,14.3552,14.9146,14.6349,77.62000274658203,11.859999656677246
2024-05-22,14.5879,15.1417,14.8648,79.95999908447266,12.289999961853027
2024-05-23,14.7591,15.2923,15.0257,84.62000274658203,12.770000457763672
2024-05-24,14.4153,14.9196,14.6674,79.08999633789062,11.930000305175781
2024-05-28,14.7384,15.2602,14.9993,81.63999938964844,12.920000076293945
2024-05-29,15.1084,15.5451,15.3268,83.79000091552734,14.279999732971191
2024-05-30,15.0711,15.4949,15.283,83.44000244140625,14.470000267028809
2024-05-31,14.7746,15.2441,15.0093,78.2699966430664,12.920000076293945
2024-06-03,14.787,15.324,15.0555,78.79000091552734,13.109999656677246
2024-06-04,14.8626,15.3874,15.125,77.6500015258789,13.15999984741211
2024-06-05,14.7115,15.2699,14.9907,75.23999786376953,12.630000114440918
2024-06-06,14.7271,15.3616,15.0443,77.91000366210938,12.579999923706055
2024-06-07,14.6385,15.2748,14.9567,76.6500015258789,12.220000267028809
2024-06-10,14.709,15.3692,15.0391,78.97000122070312,12.739999771118164
2024-06-11,14.698,15.3483,15.0232,79.94999694824219,12.850000381469727
2024-06-12,14.5454,15.2671,14.9062,77.5999984741211,12.039999961853027
2024-06-13,14.6215,15.3869,15.0042,78.19999694824219,11.9399995803833
2024-06-14,15.0612,15.7743,15.4178,83.72000122070312,12.65999984741211
2024-06-17,15.0785,15.8379,15.4582,83.33999633789062,12.75
2024-06-18,15.1821,15.9556,15.5688,80.62999725341797,12.300000190734863
2024-06-20,15.6042,16.4494,16.0268,85.72000122070312,13.279999732971191
2024-06-21,15.3177,16.2347,15.7762,83.30999755859375,13.199999809265137
2024-06-24,15.3333,16.4267,15.88,84.80000305175781,13.329999923706055
2024-06-25,15.0789,16.2772,15.678,82.87000274658203,12.84000015258789
2024-06-26,15.0183,16.2948,15.6565,81.44999694824219,12.550000190734863
2024-06-27,14.9681,16.261,15.6145,79.5,12.239999771118164
2024-06-28,15.1261,16.4848,15.8054,79.4800033569336,12.4399995803833
2024-07-01,14.7288,16.285,15.5069,76.05000305175781,12.220000267028809
2024-07-02,14.6332,16.2753,15.4542,77.05999755859375,12.029999732971191
2024-07-03,14.7221,16.4161,15.5691,78.06999969482422,12.09000015258789
2024-07-05,14.806,16.5882,15.6971,78.80000305175781,12.479999542236328
2024-07-08,14.7127,16.6474,15.6801,78.58999633789062,12.369999885559082
2024-07-09,14.8293,16.8335,15.8314,78.58000183105469,12.510000228881836
2024-07-10,14.8006,16.8337,15.8172,83.41000366210938,12.850000381469727
2024-07-11,14.9117,17.0486,15.9802,84.47000122070312,12.920000076293945
2024-07-12,14.7564,16.9356,15.846,81.61000061035156,12.460000038146973
2024-07-15,15.1075,17.3961,16.2518,83.86000061035156,13.119999885559082
2024-07-16,15.2431,17.3815,16.3123,82.4000015258789,13.1899995803833
2024-07-17,15.6797,17.6798,16.6797,88.27999877929688,14.479999542236328
2024-07-18,15.9942,17.9992,16.9967,94.70999908447266,15.930000305175781
2024-07-19,16.4863,18.2842,17.3852,97.93000030517578,16.520000457763672
2024-07-22,15.9377,17.7292,16.8335,93.66000366210938,14.90999984741211
2024-07-23,15.9124,17.6776,16.795,88.51000213623047,14.720000267028809
2024-07-24,17.6914,18.9882,18.3398,106.12000274658203,18.040000915527344
2024-07-25,17.8679,19.1023,18.4851,104.37999725341797,18.459999084472656
2024-07-26,17.1319,18.5098,17.8208,94.61000061035156,16.389999389648438
2024-07-29,17.0094,18.0958,17.5526,93.51000213623047,16.600000381469727
2024-07-30,17.4619,18.3662,17.9141,99.97000122070312,17.690000534057617
2024-07-31,17.2221,18.1081,17.6651,94.25,16.360000610351562
2024-08-01,18.5078,19.0041,18.756,111.18000030517578,18.59000015258789
2024-08-02,22.1024,21.4423,21.7724,136.80999755859375,23.389999389648438
2024-08-05,28.6275,25.053,26.8403,173.32000732421875,38.56999969482422
2024-08-06,25.1126,23.6225,24.3675,150.08999633789062,27.709999084472656
2024-08-07,23.8954,22.702,23.2987,151.24000549316406,27.850000381469727
2024-08-08,22.4792,21.5746,22.0269,134.33999633789062,23.790000915527344
2024-08-09,20.0343,19.632,19.8332,114.62999725341797,20.3700008392334
2024-08-12,20.0773,19.4445,19.7609,121.94000244140625,20.709999084472656
2024-08-13,18.9007,18.3644,18.6326,113.88999938964844,18.1200008392334
2024-08-14,18.0374,17.6703,17.8538,107.80999755859375,16.190000534057617
2024-08-15,17.7906,17.5072,17.6489,105.41999816894531,15.229999542236328
2024-08-16,17.9417,17.6138,17.7777,103.41999816894531,14.800000190734863
2024-08-19,17.8879,17.4934,17.6906,98.81999969482422,14.649999618530273
2024-08-20,18.2291,17.8735,18.0513,101.73999786376953,15.880000114440918
2024-08-21,18.4124,17.9123,18.1623,106.72000122070312,16.270000457763672
2024-08-22,18.9304,18.25,18.5902,112.52999877929688,17.549999237060547
2024-08-23,17.9883,17.641,17.8146,99.22000122070312,15.859999656677246
2024-08-26,17.8533,17.5258,17.6895,100.68000030517578,16.149999618530273
2024-08-27,17.5694,17.3307,17.45,93.44999694824219,15.430000305175781
2024-08-28,18.1924,17.6964,17.9444,106.31999969482422,17.110000610351562
2024-08-29,17.7374,17.4759,17.6067,97.08000183105469,15.649999618530273
2024-08-30,17.3174,17.1747,17.246,93.7300033569336,15.0
2024-09-03,19.6838,18.948,19.3159,129.7899932861328,20.719999313354492
2024-09-04,20.0652,19.4231,19.7442,123.47000122070312,21.31999969482422
2024-09-05,19.3147,18.8034,19.0591,115.01000213623047,19.899999618530273
2024-09-06,20.3901,19.7295,20.0598,119.33000183105469,22.3799991607666
2024-09-09,19.4748,19.1234,19.2991,110.8499984741211,19.450000762939453
2024-09-10,19.1156,18.7727,18.9442,107.19999694824219,19.079999923706055
2024-09-11,18.4786,18.2649,18.3717,102.9000015258789,17.690000534057617
2024-09-12,18.3516,18.142,18.2468,103.94000244140625,17.06999969482422
2024-09-13,18.342,18.1456,18.2438,101.87999725341797,16.559999465942383
2024-09-16,18.4361,18.223,18.3296,106.66999816894531,17.139999389648438
2024-09-17,18.7379,18.4214,18.5796,107.19000244140625,17.610000610351562
2024-09-18,18.434,18.1829,18.3085,105.43000030517578,18.229999542236328
2024-09-19,17.8082,17.6007,17.7044,97.45999908447266,16.329999923706055
2024-09-20,17.7146,17.6635,17.6891,94.2699966430664,16.149999618530273
2024-09-23,17.7078,17.7575,17.7326,94.41000366210938,15.890000343322754
2024-09-24,17.6535,17.6717,17.6626,90.93000030517578,15.390000343322754
2024-09-25,17.8842,17.8503,17.8672,90.4800033569336,15.40999984741211
2024-09-26,17.8228,17.8425,17.8326,89.86000061035156,15.369999885559082
2024-09-27,18.4733,18.415,18.4441,101.33999633789062,16.959999084472656
2024-09-30,18.064,18.1686,18.1163,99.33999633789062,16.729999542236328
2024-10-01,19.1331,18.9887,19.0609,110.13999938964844,19.260000228881836
2024-10-02,18.9857,18.9493,18.9675,107.97000122070312,18.899999618530273
2024-10-03,19.6979,19.5116,19.6048,115.63999938964844,20.489999771118164
2024-10-04,18.9945,18.951,18.9728,110.62999725341797,19.209999084472656
2024-10-07,20.2443,20.0631,20.1537,122.58000183105469,22.639999389648438
2024-10-08,19.5405,19.4683,19.5044,114.81999969482422,21.420000076293945
2024-10-09,19.0922,19.1385,19.1153,119.36000061035156,20.860000610351562
2024-10-10,19.2115,19.2148,19.2132,117.43000030517578,20.93000030517578
2024-10-11,19.0256,19.0559,19.0408,113.98999786376953,20.459999084472656
2024-10-14,18.3621,18.5852,18.4737,107.22000122070312,19.700000762939453
2024-10-15,18.6861,18.8022,18.7442,112.9000015258789,20.639999389648438
2024-10-16,18.5541,18.6866,18.6203,111.62000274658203,19.579999923706055
2024-10-17,18.3474,18.5535,18.4504,105.88999938964844,19.110000610351562
2024-10-18,17.9547,18.2001,18.0774,100.94999694824219,18.030000686645508
2024-10-21,17.9524,18.1811,18.0667,102.95999908447266,18.3700008392334
2024-10-22,17.8741,18.1754,18.0248,100.5,18.200000762939453
2024-10-23,18.6493,18.8152,18.7322,108.11000061035156,19.239999771118164
2024-10-24,18.3993,18.603,18.5012,109.83999633789062,19.079999923706055
2024-10-25,19.0615,19.1437,19.1026,117.5,20.329999923706055
2024-10-28,18.3103,18.4995,18.4049,112.2300033569336,19.799999237060547
2024-10-29,18.2655,18.4481,18.3568,108.69999694824219,19.34000015258789
2024-10-30,18.6289,18.7836,18.7062,112.7699966430664,20.350000381469727
2024-10-31,19.7346,19.7147,19.7247,121.88999938964844,23.15999984741211
2024-11-01,19.5536,19.6556,19.6046,119.12000274658203,21.8799991607666
2024-11-04,18.8974,19.1624,19.0299,121.80000305175781,21.979999542236328
2024-11-05,18.1168,18.4407,18.2788,114.31999969482422,20.489999771118164
2024-11-06,16.7266,17.3815,17.0541,97.23999786376953,16.270000457763672
2024-11-07,16.337,17.0377,16.6874,88.5999984741211,15.199999809265137
2024-11-08,16.2591,16.9016,16.5803,87.76000213623047,14.9399995803833
2024-11-11,16.262,16.8692,16.5656,90.7300033569336,14.970000267028809
2024-11-12,16.2983,16.9277,16.613,89.44999694824219,14.710000038146973
2024-11-13,16.1833,16.8551,16.5192,91.76000213623047,14.020000457763672
2024-11-14,16.2228,16.9127,16.5677,90.43000030517578,14.3100004196167
2024-11-15,16.9355,17.4464,17.191,98.93000030517578,16.139999389648438
2024-11-18,16.562,17.0701,16.8161,93.80999755859375,15.579999923706055
2024-11-19,16.9327,17.3545,17.1436,97.37000274658203,16.350000381469727
2024-11-20,17.3698,17.6132,17.4915,102.19999694824219,17.15999984741211
2024-11-21,17.2522,17.5076,17.3799,101.30000305175781,16.8700008392334
2024-11-22,16.8211,17.2071,17.0141,95.12999725341797,15.239999771118164
2024-11-25,16.4597,16.9189,16.6893,88.79000091552734,14.600000381469727
2024-11-26,16.3909,16.8445,16.6177,87.70999908447266,14.100000381469727
2024-11-27,16.3351,16.8585,16.5968,88.36000061035156,14.100000381469727
2024-11-29,16.1703,16.6939,16.4321,86.31999969482422,13.510000228881836
2024-12-02,16.2165,16.7424,16.4795,87.11000061035156,13.34000015258789
2024-12-03,16.1516,16.702,16.4268,86.43000030517578,13.300000190734863
2024-12-04,16.319,16.8671,16.5931,86.4800033569336,13.449999809265137
2024-12-05,16.5299,17.1764,16.8532,86.94999694824219,13.539999961853027
2024-12-06,16.3225,16.9776,16.6501,87.37999725341797,12.770000457763672
2024-12-09,16.7285,17.2904,17.0095,93.83999633789062,14.1899995803833
2024-12-10,16.7134,17.2717,16.9925,94.3499984741211,14.180000305175781
2024-12-11,16.7307,17.3157,17.0232,98.12000274658203,13.579999923706055
2024-12-12,16.8801,17.4348,17.1574,99.43000030517578,13.920000076293945
2024-12-13,16.8831,17.4481,17.1656,96.5,13.8100004196167
2024-12-16,17.3074,17.7883,17.5478,98.3499984741211,14.6899995803833
2024-12-17,17.5647,17.9606,17.7626,100.7300033569336,15.869999885559082
2024-12-18,19.6847,19.6139,19.6493,129.7899932861328,27.6200008392334
2024-12-19,21.0673,20.7599,20.9136,136.2899932861328,24.09000015258789
2024-12-20,18.5746,18.7046,18.6396,114.01000213623047,18.360000610351562
2024-12-23,17.5769,17.8306,17.7037,102.33999633789062,16.780000686645508
2024-12-24,16.8849,17.2318,17.0584,91.05000305175781,14.270000457763672
2024-12-26,17.0409,17.4174,17.2292,92.7699966430664,14.729999542236328
2024-12-27,17.6225,17.942,17.7822,98.80999755859375,15.949999809265137
2024-12-30,17.8838,18.189,18.0364,103.05000305175781,17.399999618530273
2024-12-31,17.9474,18.1774,18.0624,104.33000183105469,17.350000381469727
2025-01-02,18.3235,18.4609,18.3922,106.58999633789062,17.93000030517578
2025-01-03,17.5771,17.9038,17.7404,94.36000061035156,16.1299991607666
2025-01-06,17.5419,17.848,17.695,95.88999938964844,16.040000915527344
2025-01-07,18.3479,18.4964,18.4222,106.37000274658203,17.81999969482422
2025-01-08,18.2938,18.531,18.4124,103.93000030517578,17.700000762939453
2025-01-09,18.4607,18.675,18.5679,103.93000030517578,17.700000762939453
2025-01-10,19.3617,19.4621,19.4119,115.48999786376953,19.540000915527344
2025-01-13,19.1097,19.3723,19.241,110.94000244140625,19.190000534057617
2025-01-14,18.8097,19.1287,18.9692,107.93000030517578,18.709999084472656
2025-01-15,17.5711,18.1808,17.8759,97.79000091552734,16.1200008392334
2025-01-16,17.5761,18.1258,17.851,99.83999633789062,16.600000381469727
2025-01-17,17.7001,18.202,17.9511,101.61000061035156,15.970000267028809
2025-01-21,17.2842,17.9318,17.608,98.26000213623047,15.0600004196167
2025-01-22,17.4598,18.0405,17.7502,100.55999755859375,15.100000381469727
2025-01-23,17.265,17.8666,17.5658,99.5199966430664,15.020000457763672
2025-01-24,17.2435,17.8693,17.5564,100.41000366210938,14.850000381469727
2025-01-27,18.1092,18.421,18.2651,110.30999755859375,17.899999618530273
2025-01-28,17.5554,17.9344,17.7449,103.73999786376953,16.40999984741211
2025-01-29,17.5464,17.9635,17.755,101.68000030517578,16.559999465942383
2025-01-30,17.5678,18.0268,17.7973,98.31999969482422,15.84000015258789
2025-01-31,18.0619,18.4282,18.245,101.5,16.43000030517578
2025-02-03,18.3216,18.5015,18.4116,109.01000213623047,18.6200008392334
2025-02-04,17.9257,18.2422,18.0839,100.87999725341797,17.209999084472656
2025-02-05,17.6807,18.0356,17.8582,97.29000091552734,15.770000457763672
2025-02-06,17.7234,18.1129,17.9181,96.7699966430664,15.5
2025-02-07,18.2027,18.5042,18.3534,101.48999786376953,16.540000915527344
2025-02-10,17.8868,18.246,18.0664,99.1500015258789,15.8100004196167
2025-02-11,17.9638,18.2864,18.1251,99.81999969482422,16.020000457763672
2025-02-12,17.9587,18.2758,18.1172,98.73999786376953,15.890000343322754
2025-02-13,17.783,18.1627,17.9728,95.4800033569336,15.100000381469727
2025-02-14,17.813,18.183,17.998,96.9000015258789,14.770000457763672
2025-02-18,17.9321,18.3247,18.1284,98.5,15.350000381469727
2025-02-19,17.8935,18.2881,18.0908,95.55000305175781,15.270000457763672
2025-02-20,17.9349,18.3969,18.1659,94.98999786376953,15.65999984741211
2025-02-21,18.7589,19.0562,18.9075,105.70999908447266,18.209999084472656
2025-02-24,18.8361,19.0573,18.9467,106.80000305175781,18.979999542236328
2025-02-25,18.862,19.0686,18.9653,108.47000122070312,19.43000030517578
2025-02-26,18.6817,18.8981,18.7899,106.05000305175781,19.100000381469727
2025-02-27,19.4528,19.5258,19.4893,114.79000091552734,21.1299991607666
2025-02-28,19.0852,19.1843,19.1347,108.98999786376953,19.6299991607666
2025-03-03,20.3656,20.2656,20.3156,118.73999786376953,22.780000686645508
2025-03-04,20.647,20.4289,20.5379,118.55999755859375,23.510000228881836
2025-03-05,19.8775,19.8839,19.8807,109.62999725341797,21.93000030517578
2025-03-06,21.5149,21.1636,21.3392,120.81999969482422,24.8700008392334
2025-03-07,20.626,20.4051,20.5155,115.7300033569336,23.3700008392334
2025-03-10,22.2593,21.7209,21.9901,128.4600067138672,27.860000610351562
2025-03-11,22.0648,21.4752,21.77,129.50999450683594,26.920000076293945
2025-03-12,21.3168,20.9394,21.1281,115.88999938964844,24.229999542236328
2025-03-13,22.0431,21.5036,21.7733,112.88999938964844,24.65999984741211
2025-03-14,20.5512,20.4019,20.4765,98.2300033569336,21.770000457763672
2025-03-17,19.9345,20.0378,19.9862,95.93000030517578,20.510000228881836
2025-03-18,20.3234,20.2503,20.2868,99.68000030517578,21.700000762939453
2025-03-19,19.7472,19.7754,19.7613,93.2300033569336,19.899999618530273
2025-03-20,19.4666,19.5507,19.5086,89.94999694824219,19.799999237060547
2025-03-21,19.4723,19.4839,19.4781,87.98999786376953,19.280000686645508
2025-03-24,18.5106,18.7111,18.6109,81.88999938964844,17.479999542236328
2025-03-25,18.6764,18.9148,18.7956,87.45999908447266,17.149999618530273
2025-03-26,19.1716,19.3659,19.2688,90.23999786376953,18.329999923706055
2025-03-27,19.1838,19.3742,19.279,89.51000213623047,18.690000534057617
2025-03-28,20.5275,20.4816,20.5046,102.44000244140625,21.649999618530273
2025-03-31,20.456,20.4732,20.4646,99.12000274658203,22.280000686645508
2025-04-01,20.4732,20.487,20.4801,97.55000305175781,21.770000457763672
2025-04-02,20.0051,20.0866,20.0459,118.37000274658203,21.510000228881836
2025-04-03,23.8749,23.3125,23.5937,119.4800033569336,30.020000457763672
2025-04-04,27.5304,25.7645,26.6475,147.16000366210938,45.310001373291016
2025-04-07,26.9554,25.2439,26.0997,152.6300048828125,46.97999954223633
2025-04-08,29.2922,26.7286,28.0104,170.9199981689453,52.33000183105469
2025-04-09,24.3152,23.2639,23.7896,142.5,33.619998931884766
2025-04-10,28.3092,26.5934,27.4513,157.24000549316406,40.720001220703125
2025-04-11,27.6383,26.2888,26.9636,147.35000610351562,37.560001373291016
2025-04-14,25.1746,24.6598,24.9172,122.31999969482422,30.889999389648438
2025-04-15,24.8181,24.2845,24.5513,115.88999938964844,30.1200008392334
2025-04-16,26.4581,25.6538,26.056,122.91000366210938,32.63999938964844
2025-04-17,25.8311,25.2956,25.5634,116.26000213623047,29.649999618530273
2025-04-21,26.965,26.1988,26.5819,124.11000061035156,33.81999969482422
2025-04-22,25.6593,25.2042,25.4317,112.95999908447266,30.56999969482422
2025-04-23,24.8407,24.5641,24.7024,109.0199966430664,28.450000762939453
2025-04-24,24.0343,23.86,23.9472,102.9800033569336,26.469999313354492
2025-04-25,23.2519,23.177,23.2144,98.94999694824219,24.84000015258789
2025-04-28,23.3092,23.2132,23.2612,103.38999938964844,25.149999618530273
2025-04-29,23.1066,23.0365,23.0715,101.30999755859375,24.170000076293945
2025-04-30,23.4859,23.2762,23.381,102.29000091552734,24.700000762939453
2025-05-01,23.192,23.01,23.101,102.30999755859375,24.600000381469727
2025-05-02,22.3665,22.265,22.3158,97.26000213623047,22.68000030517578
2025-05-05,22.7205,22.5477,22.6341,101.16999816894531,23.639999389648438
2025-05-06,23.3429,23.0658,23.2044,104.31999969482422,24.760000228881836
2025-05-07,22.8544,22.6761,22.7653,99.81999969482422,23.549999237060547
2025-05-08,22.2808,22.2439,22.2624,96.29000091552734,22.479999542236328
2025-05-09,22.1327,22.0869,22.1098,96.3499984741211,21.899999618530273
2025-05-12,19.8914,20.1751,20.0333,87.93000030517578,18.389999389648438
2025-05-13,19.7138,20.0193,19.8666,91.58999633789062,18.219999313354492
2025-05-14,20.0842,20.26,20.1721,97.16000366210938,18.6200008392334
2025-05-15,19.9426,20.1559,20.0492,94.11000061035156,17.829999923706055
2025-05-16,20.0229,20.2454,20.1341,94.94000244140625,17.239999771118164
2025-05-19,20.2643,20.5082,20.3862,96.88999938964844,18.139999389648438
2025-05-20,20.2296,20.5243,20.3769,96.62000274658203,18.09000015258789
2025-05-21,21.3892,21.5387,21.464,106.30000305175781,20.8700008392334
2025-05-22,21.2692,21.4516,21.3604,104.0999984741211,20.280000686645508
2025-05-23,22.2698,22.2015,22.2356,109.76000213623047,22.290000915527344
2025-05-27,20.6086,20.8786,20.7436,96.48999786376953,18.959999084472656
