Date,VX60d,VX90d,VF75,VVIX,VIX,sigma_now,ema63,macd,roll_mu,roll_sd,roll_rank,roc_3m,roc_1m,vix_spread,spike_level,atr10,vf75_change_10d_atr
2015-01-07,18.7893,19.0214,18.9054,107.69000244140624,19.309999465942383,1.0769000244140623,17.296524643130653,0.5560390497004555,17.07652857142857,1.3594432705783657,0.8674698795180723,8.21760981808608,16.751168722094235,0.4045994659423826,19.795415112585303,0.4225299999999993,3.938891913000268
2015-01-08,17.9107,18.2,18.0554,98.44000244140624,17.010000228881836,0.9844000244140624,17.32023949803282,0.3232318265615497,17.112063095238096,1.3453136425437662,0.7710843373493976,11.440704119295386,6.938562772819057,-1.0453997711181628,19.80269038032563,0.4903799999999997,2.010277743790526
2015-01-09,18.7107,19.0196,18.8652,103.7699966430664,17.549999237060547,1.037699966430664,17.368519513719292,0.3290547549316258,17.157439285714286,1.3393145744752672,0.8554216867469879,9.46564619732042,11.971605275341002,-1.3152007629394546,19.83606843466482,0.5552800000000001,2.944100273735776
2015-01-12,19.2929,19.4536,19.3732,109.04000091552734,19.600000381469727,1.0904000091552737,17.431165778915563,0.4134747732892094,17.20839523809524,1.3412435304331682,0.9156626506024096,4.132915508780233,6.876006796566414,0.2268003814697259,19.89088229896157,0.5749100000000003,4.269363900436587
2015-01-13,19.6393,19.7179,19.6786,109.22000122070312,20.559999465942383,1.0922000122070312,17.50139809832445,0.5001969374321504,17.260245238095237,1.3516329358781227,0.9397590361445785,-2.152986336243756,2.112975704930631,0.8813994659423834,19.96351110985148,0.5885700000000004,4.402365054284111
2015-01-14,19.6518,19.7214,19.6866,113.5,21.479999542236328,1.135,17.569685657751812,0.527457367540876,17.307460714285714,1.3663899449611798,0.9397590361445785,2.177286670022993,1.235190060885305,1.7933995422363296,20.04024060420808,0.5622300000000002,4.140120591217116
2015-01-15,20.4036,20.325,20.3643,117.06999969482422,22.38999938964844,1.170699996948242,17.657017355947065,0.6470034529582023,17.369897619047617,1.384913776879924,0.9879518072289156,-3.250128275783437,6.168018684962351,2.025699389648437,20.139725172807463,0.5271400000000004,3.750047425731304
2015-01-16,20.0286,20.0779,20.0532,111.31999969482422,20.950000762939453,1.1131999969482422,17.731898063573716,0.6252486706748499,17.428513095238095,1.3931198290237563,0.9397590361445785,-0.7370520886442522,-0.1175486133248249,0.8968007629394528,20.21475275328561,0.5481600000000004,2.8546409807355526
2015-01-20,20.0357,20.1393,20.0875,108.4000015258789,19.88999938964844,1.084000015258789,17.805510624087038,0.5895769536236593,17.488802380952382,1.3973483255386925,0.9518072289156626,3.7952772180023686,10.398175373031782,-0.197500610351561,20.283499032029766,0.4625700000000002,1.5325248070562285
2015-01-21,19.0679,19.3507,19.2093,98.62000274658205,18.850000381469727,0.9862000274658204,17.84937904208432,0.3738418318028031,17.53687261904762,1.386075285716812,0.8072289156626506,3.5860075602745844,8.614869640443956,-0.3592996185302723,20.309023190481245,0.51798,-0.952546430364109
2015-01-22,18.2054,18.625,18.4152,93.25,16.399999618530273,0.9325,17.867060947019183,0.0815054844859908,17.569783333333334,1.3735137425317774,0.7228915662650602,4.870159453302958,6.167017382029916,-2.015200381469725,20.31681081839689,0.51766,-0.9469535988873036
2015-01-23,18.6,18.9321,18.7661,96.33000183105467,16.65999984741211,0.9633000183105468,17.895155917424837,-0.0225869751467584,17.60137380952381,1.3701046061654814,0.7590361445783133,2.2753779579913536,8.845143291321333,-2.106100152587892,20.34158302185477,0.4677500000000002,1.5194013896312184
2015-01-26,17.8018,18.285,18.0434,91.94000244140624,15.520000457763672,0.9194000244140624,17.89978854500531,-0.2186499532632488,17.629611904761905,1.3541996165792058,0.6385542168674698,2.105096370406412,5.704878848947814,-2.5233995422363265,20.33801113792032,0.4590400000000002,-1.7902579295921983
2015-01-27,18.2357,18.6279,18.4318,96.11000061035156,17.219999313354492,0.9611000061035156,17.916413902973893,-0.246293085841085,17.65490357142857,1.3490351873594812,0.7108433734939759,5.5229545831878335,6.9725601262884185,-1.2118006866455069,20.35297394614753,0.4470800000000004,-2.105663415943457
2015-01-28,20.1839,20.3307,20.2573,108.68000030517578,20.440000534057617,1.0868000030517575,17.98956659350596,0.0973533662973444,17.704251190476192,1.3676073174774228,0.9759036144578314,17.15720011335573,19.73319463079315,0.1827005340576164,20.43946582543104,0.5990900000000007,0.9659650469879328
2015-01-29,19.0036,19.255,19.1293,100.6999969482422,18.76000022888184,1.006999969482422,18.025183262458896,0.0742297500765722,17.732261904761906,1.3724614295635598,0.7710843373493976,16.420590096888855,11.94908558888077,-0.3692997711181647,20.477184763889024,0.7110900000000008,-0.783726391877255
2015-01-30,20.2732,20.3107,20.292,108.98999786376952,20.96999931335449,1.0898999786376953,18.096021285507057,0.2789481717562942,17.773080952380955,1.3970709952099287,0.9759036144578314,20.726788115324663,16.89680797746402,0.6779993133544906,20.56722294280081,0.7595900000000008,-0.0951829276320099
2015-02-02,19.7107,19.8264,19.7686,106.73999786376952,19.43000030517578,1.067399978637695,18.14828937033496,0.2829516426325007,17.802875,1.4127232078144452,0.891566265060241,17.399799271915285,7.511080897348732,-0.338599694824218,20.62832141562889,0.780820000000001,-0.3644886145334401
2015-02-03,19.2571,19.4836,19.3704,101.02999877929688,17.329999923706055,1.0102999877929688,18.186480327512,0.1959178334840245,17.829920238095237,1.4208007224656536,0.8072289156626506,16.338738738738744,4.770558836892325,-2.0404000762939454,20.671521683026544,0.8172100000000011,-0.8774978279756703
2015-02-04,19.9536,20.0821,20.0179,103.73999786376952,18.32999992370605,1.0373999786376953,18.243712192277247,0.2601881409475588,17.87529642857143,1.4291633595570126,0.891566265060241,18.348970989044776,3.298999927755375,-1.6879000762939462,20.733623147685456,0.7941400000000012,1.0182083763568146
2015-02-05,19.3125,19.56,19.4363,98.55999755859376,16.850000381469727,0.9855999755859376,18.28098056126858,0.1737431670720788,17.90902738095238,1.432204142525673,0.8192771084337349,14.513724820154472,-1.3520989509052117,-2.5862996185302727,20.773435666003728,0.7728900000000014,1.321145311751994
2015-02-06,19.7286,19.8629,19.7957,101.69000244140624,17.290000915527344,1.0169000244140625,18.328315543728937,0.1845296978540886,17.936716666666666,1.4460270996671631,0.8795180722891566,18.57617778310221,4.709236514435022,-2.5056990844726563,20.82877086600099,0.7737400000000012,1.330679556440144
2015-02-09,20.1304,20.2464,20.1884,104.19000244140624,18.549999237060547,1.0419000244140626,18.386443182987406,0.2567063012602801,17.984176190476187,1.4538004735920869,0.9397590361445785,23.80356661024849,11.81364024059286,-1.6384007629394546,20.89177713766036,0.740740000000001,2.895752895752896
2015-02-10,19.4929,19.7171,19.605,97.33000183105467,17.229999542236328,0.9733000183105468,18.42452308351905,0.1746021555276158,18.01240357142857,1.4620529316845097,0.8072289156626506,19.777124738054376,3.921506265504737,-2.3750004577636723,20.93650943479759,0.760240000000001,1.5431968851941489
2015-02-11,19.4321,19.6293,19.5307,98.7300033569336,16.959999084472656,0.987300033569336,18.459091112159083,0.1052187315123944,18.023432142857143,1.47004370119128,0.7951807228915663,22.67488238582473,0.8129787541552247,-2.570700915527344,20.963519545239706,0.585120000000001,-1.2417965545529124
2015-02-12,18.6893,19.025,18.8571,93.23999786376952,15.34000015258789,0.9323999786376952,18.47152888990411,-0.0677441170445121,18.00849761904762,1.454867964279981,0.6385542168674698,19.31928194939223,-4.174585590438351,-3.5170998474121085,20.91823354760758,0.5396800000000009,-0.5043729617551161
2015-02-13,18.5116,18.815,18.6633,92.73999786376952,14.6899995803833,0.9273999786376952,18.47752173709461,-0.200268405884433,18.00130952380952,1.4500582950158545,0.6265060240963856,16.101399688958008,-5.197951906372856,-3.9733004196166974,20.90142611384123,0.4427900000000008,-3.678267350211159
2015-02-17,18.755,19.055,18.905,92.9499969482422,15.800000190734863,0.929499969482422,18.4908804328104,-0.2204218849413166,17.975792857142856,1.4142081763207284,0.6746987951807228,15.116456081595375,-7.165971823239681,-3.104999809265138,20.804209209784315,0.4146200000000007,-2.0828710626597764
2015-02-18,18.6429,18.9643,18.8036,89.37999725341797,15.449999809265137,0.8937999725341796,18.50065291928508,-0.2407561641670952,17.95914404761905,1.395795206208606,0.6506024096385542,16.248129876231808,-6.231424411066566,-3.3536001907348627,20.75073446003626,0.384940000000001,-1.472437262950068
2015-02-19,18.5821,18.925,18.7536,87.5999984741211,15.289999961853027,0.875999984741211,18.508557515557413,-0.2504349825738714,17.952008333333335,1.3901041049866527,0.6385542168674698,15.45152890043524,-6.640448039825763,-3.463600038146972,20.73221654330664,0.325190000000001,-3.887880931147939
2015-02-20,17.9486,18.4393,18.1939,85.77999877929688,14.300000190734863,0.8577999877929687,18.498724468196244,-0.3506497843980369,17.947836904761907,1.3888304977617447,0.5421686746987951,11.72182990482038,-5.285981269489259,-3.893899809265136,20.7254979002854,0.3230000000000007,-3.846439628482963
2015-02-23,18.1164,18.575,18.3457,86.12999725341797,14.5600004196167,0.8612999725341797,18.49394245356511,-0.3623034909452691,17.957190476190476,1.3888327900446924,0.5542168674698795,10.97621467286103,-0.3774056214431387,-3.7856995803833016,20.73485605627986,0.3022400000000008,-4.797511911064039
2015-02-24,17.4821,17.9464,17.7143,82.6500015258789,13.6899995803833,0.826500015258789,18.4695786268912,-0.4719768713082004,17.949639285714287,1.388403328870505,0.4939759036144578,8.183555938269116,-5.604787355923713,-4.024300419616701,20.726445943455296,0.3261100000000006,-7.586703872926298
2015-02-25,17.8164,18.2,18.0082,86.56999969482422,13.84000015258789,0.8656999969482422,18.45516054480085,-0.4561913328818647,17.95364880952381,1.388076408220652,0.4939759036144578,9.696401159815782,-0.1950851835019973,-4.168199847412108,20.72980162596512,0.2971600000000002,-5.373536142145648
2015-02-26,17.6293,18.0125,17.8209,86.93000030517578,13.90999984741211,0.8693000030517578,18.435339902775823,-0.4611238188819655,17.957860714285715,1.3871187086228314,0.4819277108433735,9.07972456006123,-3.3143805813865,-3.910900152587893,20.732098131531377,0.3084599999999998,-5.543020164689096
2015-02-27,17.5421,17.925,17.7336,85.2300033569336,13.34000015258789,0.8523000335693359,18.413410530814083,-0.4586126766495511,17.96313333333333,1.3853928766710415,0.4698795180722891,8.509505656890749,-12.45822493619585,-4.3935998474121085,20.733919086675414,0.24983,-4.497057999439618
2015-03-02,17.1807,17.5625,17.3716,81.83999633789062,13.039999961853027,0.8183999633789063,18.380853951726145,-0.5042914202953312,17.974328571428572,1.37663627954581,0.4337349397590361,7.078751417722784,-9.188522319164838,-4.3316000381469735,20.727601130520192,0.2666499999999999,-4.844177761110066
2015-03-03,17.5193,17.8321,17.6757,85.05000305175781,13.859999656677246,0.8505000305175782,18.358817890734706,-0.4484558728407641,17.98465595238095,1.3710252175188151,0.4337349397590361,7.125454545454546,-12.893258426966304,-3.815700343322753,20.72670638741858,0.2728899999999996,-4.504745501850577
2015-03-04,17.505,17.7911,17.648,84.0999984741211,14.229999542236328,0.840999984741211,18.336604831649243,-0.4004709946362155,17.99429047619048,1.365708550698249,0.4216867469879518,2.657770590596309,-10.727112693868058,-3.418000457763672,20.725707577586977,0.2655199999999993,-4.35221452244653
2015-03-05,17.2921,17.6,17.4461,81.26000213623047,14.039999961853027,0.8126000213623047,18.30877655566021,-0.3924381597271278,18.003767857142854,1.3590132766322631,0.4096385542168674,7.242483664148414,-9.934229546111585,-3.406100038146974,20.72179441040738,0.2807099999999991,-4.657831926187174
2015-03-06,17.9179,18.1054,18.0116,86.87999725341797,15.199999809265137,0.8687999725341797,18.299489788295823,-0.2614461512206425,18.01683095238096,1.353678189317965,0.4939759036144578,10.186952478833277,-10.022529835796956,-2.8116001907348647,20.72418733101688,0.2812899999999992,-0.6480856056027531
2015-03-09,17.7721,18.0036,17.8879,85.55000305175781,15.0600004196167,0.8555000305175782,18.28662760741158,-0.1977056629683389,18.02772380952381,1.3488494406875369,0.4698795180722891,10.29726413407406,-7.966536840859629,-2.827899580383299,20.725422690898885,0.2784799999999993,-1.6439241597242298
2015-03-10,18.495,18.6348,18.5649,91.88999938964844,16.690000534057617,0.9188999938964844,18.29532361967997,-0.0229155904923352,18.04999047619048,1.3419963302895244,0.6144578313253012,14.648395284353022,-6.217511883893967,-1.8748994659423843,20.733983136769524,0.2830399999999997,3.005228942905599
2015-03-11,18.7036,18.8821,18.7929,97.27999877929688,16.8700008392334,0.9727999877929688,18.31087288156497,0.1214842409459677,18.079586904761904,1.3304533892289203,0.6506024096385542,11.30662939249818,-6.912385330189618,-1.922899160766601,20.740493683219743,0.2764499999999998,2.838487972508596
2015-03-12,17.7964,18.15,17.9732,89.4800033569336,15.420000076293944,0.8948000335693359,18.30032060401607,0.0420801331513764,18.09869761904762,1.3170320047136217,0.4457831325301205,6.677271162498077,-8.323386891099215,-2.553199923706053,20.73276162847486,0.3396900000000002,0.4483499661455936
2015-03-13,18.1836,18.4321,18.3079,93.12000274658205,16.0,0.9312000274658204,18.300557460140567,0.0584549223567876,18.12711666666667,1.295040744935892,0.5301204819277109,0.9990731954895526,-6.260912307290568,-2.3079,20.71719815653845,0.3644300000000001,1.5758856296133708
2015-03-16,17.9464,18.2036,18.075,90.54000091552734,15.609999656677246,0.9054000091552734,18.293508789511176,0.0206664722666971,18.15415357142857,1.2694074655529175,0.4819277108433735,-6.208163392384569,-4.1475094261577805,-2.465000343322753,20.69296850253441,0.3515200000000004,2.0010241238051822
2015-03-17,17.8621,18.2036,18.0329,88.25,15.65999984741211,0.8825,18.28536476483896,-0.0099300931308192,18.177461904761905,1.2485750842223462,0.4457831325301205,-7.268697548132296,-3.377752058853467,-2.372900152587892,20.6746120732066,0.3253200000000003,1.0979958195008055
2015-03-18,17.3936,17.7643,17.5789,81.22000122070312,13.970000267028809,0.8122000122070312,18.26328774093773,-0.1134171736850753,18.19122857142857,1.235296480638306,0.3132530120481928,-8.353491960878356,-7.014546416291989,-3.608899732971192,20.661821532705183,0.3679500000000004,-0.1877972550618256
2015-03-19,17.6093,18.025,17.8171,81.61000061035156,14.06999969482422,0.8161000061035156,18.24934437403343,-0.1217804019215513,18.210772619047617,1.2158530432314418,0.3734939759036144,-11.255279725852718,-5.246335808036761,-3.747100305175781,20.642478705510506,0.3715800000000005,0.9984390979062332
2015-03-20,17.5836,18.0364,17.81,80.48999786376953,13.020000457763672,0.8048999786376954,18.235614862344885,-0.1221127036794662,18.229419047619047,1.1971895995301285,0.3614457831325301,-2.1186557115770444,-5.031567272417026,-4.789999542236327,20.623798246679304,0.3157400000000006,-0.6385000316716357
2015-03-23,17.6536,18.0707,17.8621,79.9800033569336,13.40999984741211,0.8,18.22394252289661,-0.106563890223061,18.248194047619048,1.1785501179697375,0.3855421686746988,0.997415991450734,-1.823688159218184,-4.452100152587892,20.60529428355852,0.3085800000000006,-0.083608788644749
2015-03-24,17.6232,18.075,17.8491,80.04000091552734,13.619999885559082,0.8004000091552734,18.21222869405609,-0.0950805734754425,18.26388333333333,1.164101091626511,0.3734939759036144,2.903346689343045,-2.7069013447292845,-4.229100114440918,20.592085516586355,0.2421800000000004,-2.9556528202163688
2015-03-25,18.1321,18.5264,18.3293,83.5199966430664,15.4399995803833,0.8351999664306641,18.21588717236684,0.0074756348315503,18.287157142857144,1.145258197045584,0.5301204819277109,6.311662248928429,3.471771393732737,-2.889300419616699,20.57767353694831,0.2674000000000006,-1.7337322363500316
2015-03-26,17.9054,18.345,18.1252,87.02999877929688,15.800000190734863,0.8702999877929688,18.213053198230373,0.0268470093483266,18.3075,1.126653494374145,0.4698795180722891,6.184093358953913,0.6497040237225304,-2.3251998092651363,20.560806988748286,0.2058400000000006,0.738437621453559
2015-03-27,17.8214,18.255,18.0382,86.5,15.06999969482422,0.865,18.20758903578568,0.020066508627039,18.32774642857143,1.1059155362687123,0.4216867469879518,4.688225461974183,1.2193548025071663,-2.968200305175781,20.53957750110885,0.1810700000000004,-1.489479206936542
2015-03-30,17.5518,18.0821,17.817,82.16000366210938,14.510000228881836,0.8216000366210937,18.19538312841737,-0.0268969445768867,18.34529523809524,1.0855483277055005,0.3012048192771084,5.309509595890938,0.470293679794298,-3.306999771118164,20.51639189350624,0.1799000000000003,-1.4341300722623609
2015-03-31,18.0036,18.445,18.2243,84.01000213623047,15.289999961853027,0.8401000213623047,18.19628678065433,0.0251285557150069,18.369117857142857,1.060075806923353,0.5060240963855421,6.652816386247262,4.9085864284234,-2.934300038146972,20.48926947098956,0.2164200000000004,0.8843914610479513
2015-04-01,17.9107,18.4236,18.1671,82.81999969482422,15.109999656677246,0.8281999969482422,18.195374693758883,0.0427655770382315,18.388964285714287,1.040077980932148,0.4698795180722891,4.655824965867672,2.7800879173102144,-3.057100343322756,20.469120247578584,0.1767400000000002,3.328052506506732
2015-04-02,17.7536,18.325,18.0393,80.20999908447266,14.670000076293944,0.8020999908447266,18.19049735957892,0.0264645617449197,18.399061904761908,1.032397400591489,0.3975903614457831,-1.8936777702243333,2.2172484134179493,-3.3692999237060555,20.463856705944885,0.1657000000000003,1.3409776704888374
2015-04-03,18.2286,18.7321,18.4804,80.20999908447266,14.670000076293944,0.8020999908447266,18.19955681709208,0.0999085262561259,18.42540119047619,1.0052367325922338,0.5783132530120482,-0.0432703749377982,5.92854563484102,-3.810399923706054,20.43587465566066,0.2091000000000001,3.2061214729794374
2015-04-06,17.525,18.0564,17.7907,80.30000305175781,14.739999771118164,0.8030000305175782,18.18678004155795,0.0057475285360482,18.44259523809524,0.981315443911338,0.2289156626506024,-8.194090388366536,-1.226431855026766,-3.050700228881837,20.40522612591792,0.2728599999999996,-0.2616726526423831
2015-04-07,17.5,18.0193,17.7596,79.69999694824219,14.779999732971191,0.8,18.17343066525926,-0.0542562572342824,18.46094880952381,0.9532206531611402,0.216867469879518,-9.86210011825791,-0.7172446178701719,-2.9796002670288075,20.36739011584609,0.2746699999999997,-0.3258455601267015
2015-04-08,17.2714,17.8893,17.5804,84.76000213623047,13.979999542236328,0.8476000213623047,18.15489845696991,-0.120093836853794,18.477466666666665,0.9250507000541158,0.144578313253012,-7.00857955927936,-5.303018060964515,-3.600400457763673,20.32756806677489,0.2445699999999995,-3.062109007646075
2015-04-09,16.8196,17.485,17.1523,80.70999908447266,13.09000015258789,0.8070999908447266,18.1235672551896,-0.2335394139290514,18.480661904761902,0.9199293750922952,0.0481927710843373,-5.001827708054096,-8.729892672232598,-4.06229984741211,20.32052065494649,0.2669699999999995,-3.644229688729074
2015-04-10,16.175,16.915,16.545,78.91000366210938,12.579999923706056,0.8,18.07423702846492,-0.4029207239754306,18.47705238095238,0.9269796485303065,0.0,-12.298835951911457,-7.946275565842464,-3.965000076293947,20.33101167801299,0.3189999999999994,-4.680877742946711
2015-04-13,16.8554,17.4179,17.1366,83.80000305175781,13.9399995803833,0.8380000305175781,18.0449358713254,-0.3678376285745308,18.465264285714287,0.9377211455981038,0.0481927710843373,-11.544814485990951,-6.397784562948228,-3.1966004196167006,20.34070657691049,0.3560399999999994,-1.9110212335692616
2015-04-14,16.6107,17.295,16.9529,81.91000366210938,13.670000076293944,0.8191000366210938,18.010809750346475,-0.3652645441276121,18.437663095238094,0.947775049410042,0.0240963855421686,-13.851086967568826,-6.208022130013835,-3.2828999237060543,20.33321319405817,0.3336799999999996,-3.8102373531527247
2015-04-15,16.4411,17.1536,16.7973,79.83000183105469,12.84000015258789,0.8,17.972887570648147,-0.3760387556756797,18.40612619047619,0.9578259312038097,0.0120481927710843,-14.676480448630024,-6.8519206561340695,-3.957299847412109,20.321778052883808,0.3435199999999998,-3.9875407545412265
2015-04-16,16.3786,17.155,16.7668,79.77999877929688,12.600000381469728,0.8,17.935197334065393,-0.3700983643852567,18.37738333333333,0.9704302045420256,0.0120481927710843,-17.665718929695593,-4.61974298733141,-4.166799618530273,20.318243742417387,0.3337899999999997,-3.812277180263045
2015-04-17,16.8321,17.4964,17.1643,85.97000122070312,13.890000343322754,0.8597000122070313,17.91110679237585,-0.2733658377247607,18.34271071428571,0.9609643566246492,0.108433734939759,-14.406179562364107,-3.66389592021148,-3.274299656677247,20.26463942753501,0.32943,-3.99508241508059
2015-04-20,16.6207,17.3064,16.9636,81.4800033569336,13.300000190734863,0.814800033569336,17.881497205114105,-0.2433012587890175,18.32804523809524,0.9725681196329524,0.0602409638554216,-15.55146235220908,-4.752386299831546,-3.663599809265136,20.273181477361145,0.2805300000000003,-2.94834777029195
2015-04-21,16.5936,17.2793,16.9364,81.29000091552734,13.25,0.8129000091552734,17.85196291745429,-0.219716677550064,18.319125000000003,0.9819218379654372,0.0481927710843373,-11.832289568073795,-5.1824813431791465,-3.686399999999999,20.28296867593088,0.2801400000000001,-2.9385307346326823
2015-04-22,16.4221,17.1507,16.7864,79.69999694824219,12.710000038146973,0.8,17.81866407628384,-0.2243485036254249,18.312469047619047,0.9904588817208584,0.0240963855421686,-8.844867283548364,-5.95380159223714,-4.076399961853028,20.293386811060763,0.2772200000000001,-2.8641512156410074
2015-04-23,16.2964,17.025,16.6607,78.16999816894531,12.479999542236328,0.8,17.78247769889997,-0.240254856448228,18.305559523809524,1.000001380495282,0.0120481927710843,-11.219166475719533,-9.103457306061893,-4.18070045776367,20.30556228480009,0.2469800000000002,-1.9904445704105649
2015-04-24,16.3207,17.0411,16.6809,76.43000030517578,12.289999961853027,0.8,17.748053395809347,-0.2340558744208642,18.300932142857143,1.00666665211101,0.0240963855421686,-7.551237571632829,-7.968463796261549,-4.390900038146974,20.31426544707916,0.1882700000000007,0.7218356615498963
2015-04-27,16.6679,17.2893,16.9786,81.22000122070312,13.119999885559082,0.8122000122070312,17.724007977190304,-0.1626633192423341,18.297934523809523,1.0102613377143668,0.1204819277108433,-7.884200132379904,-5.8742003082347445,-3.858600114440918,20.318457199238257,0.1588800000000006,-0.9944612286002054
2015-04-28,16.2179,16.9143,16.5661,77.68000030517578,12.40999984741211,0.8,17.687823352903106,-0.1926931296525822,18.293736904761904,1.0167726192339994,0.0120481927710843,-18.2215793812601,-7.020822809676163,-4.156100152587889,20.3272821432299,0.1817600000000006,-2.128080985915491
2015-04-29,16.7264,17.3607,17.0436,82.2699966430664,13.390000343322754,0.822699966430664,17.66769137312488,-0.1097247770464164,18.29321428571429,1.017411174198391,0.1325301204819277,-10.903169483462538,-6.478712488271143,-3.653599656677248,20.328036634111072,0.2139500000000009,1.1512035522318322
2015-04-30,16.8821,17.475,17.1786,87.08000183105469,14.550000190734863,0.8708000183105469,17.65240726771473,-0.0313750147454428,18.29106785714286,1.0195938897613377,0.180722891566265,-15.342992312241288,-5.441154614660581,-2.628599809265136,20.33025563666553,0.2244000000000006,1.835115864527621
2015-05-01,16.2907,16.9536,16.6221,79.63999938964844,12.699999809265137,0.8,17.620210165598646,-0.0911096736808154,18.27005119047619,1.0356506762666196,0.0240963855421686,-15.916655706524486,-7.856180672199042,-3.922100190734863,20.34135254300943,0.2403000000000005,-2.256346233874323
2015-05-04,16.3407,16.9714,16.6561,78.55999755859375,12.850000381469728,0.8,17.59008172292369,-0.1144290181352793,18.248238095238097,1.0501904413531435,0.036144578313253,-14.012617189113296,-9.871539577065436,-3.806099618530272,20.348618977944383,0.2236300000000003,-1.375039127129636
2015-05-05,16.865,17.3964,17.1307,84.44999694824219,14.3100004196167,0.8444999694824219,17.575726044082323,-0.0319053569599603,18.221477380952383,1.0496798989239702,0.1686746987951807,-14.423091333256732,-3.7098034366270016,-2.8206995803833017,20.320837178800325,0.2683700000000005,0.7240004471438742
2015-05-06,17.0093,17.5107,17.26,90.8000030517578,15.149999618530272,0.9080000305175782,17.56585960520475,0.04139889499546,18.19239761904761,1.0419577267488074,0.2289156626506024,-11.197089981117792,-2.813126421766244,-2.110000381469728,20.276313072545232,0.2663000000000007,1.7784453623732623
2015-05-07,16.8279,17.35,17.0889,89.20999908447266,15.130000114440918,0.8920999908447266,17.5509546175421,0.0487251868273439,18.17077261904761,1.0458244735528737,0.1686746987951807,-13.673676606535768,-2.7957270596801087,-1.958899885559081,20.262421566153364,0.2708400000000008,1.5810072367449384
2015-05-08,16.4214,17.0429,16.7321,79.44000244140625,12.859999656677246,0.8,17.52536541074391,-0.0173705124509737,18.15501904761905,1.0574849351487154,0.072289156626506,-17.120227457351756,-2.449817225678197,-3.872100343322753,20.26998891791648,0.3045000000000005,0.1681444991789747
2015-05-11,16.8679,17.4143,17.1411,83.11000061035156,13.850000381469728,0.8311000061035156,17.513357116658163,0.0235924456971758,18.134494047619047,1.060262878900187,0.216867469879518,-12.567712318286151,3.602901178603801,-3.291099618530275,20.25501980541942,0.3156300000000008,0.5148433292145899
2015-05-12,16.7079,17.2804,16.9941,84.63999938964844,13.859999656677246,0.8463999938964843,17.497130331762595,0.0178764005581584,18.10617142857143,1.0585497336884284,0.1686746987951807,-12.98775773525782,-0.8315535170337229,-3.134100343322753,20.22327089594829,0.2890800000000009,1.480559014805588
2015-05-13,16.5321,17.1321,16.8321,84.44999694824219,13.760000228881836,0.8444999694824219,17.476348133895012,-0.0170983109764328,18.072284523809525,1.053153915168454,0.1204819277108433,-10.73866076968356,-0.7125624524417562,-3.072099771118165,20.17859235414643,0.2575300000000006,-0.8212635421116002
2015-05-14,16.3307,16.9875,16.6591,82.33999633789062,12.739999771118164,0.8233999633789062,17.45080912971079,-0.0692220360925581,18.036242857142856,1.049038647258658,0.0481927710843373,-10.738722519597289,-0.8227512755026201,-3.919100228881834,20.134320151660173,0.2613300000000009,-1.987908009030723
2015-05-15,16.2193,16.8964,16.5579,80.93000030517578,12.380000114440918,0.8093000030517579,17.42290571940733,-0.1149869249164119,17.990928571428572,1.029289005812763,0.0120481927710843,-12.415234065062153,-1.2459145454111642,-4.177899885559082,20.049506583054097,0.2158000000000008,-0.2974976830398487
2015-05-18,15.875,16.5607,16.2179,82.05999755859375,12.729999542236328,0.8205999755859374,17.385249290675848,-0.2004246268673561,17.94527023809524,1.0217439004071205,0.0,-13.751090216767004,-5.513769859534035,-3.487900457763672,19.98875803890948,0.2464000000000009,-1.7784090909090775
2015-05-19,15.7607,16.4321,16.0964,77.52999877929688,12.850000381469728,0.8,17.34497275034223,-0.2628449981313565,17.89775714285714,1.013691054178637,0.0,-14.16901288285982,-5.112122426843357,-3.2463996185302726,19.92513925121441,0.2110900000000008,-4.899805770050679
2015-05-20,15.8807,16.5295,16.2051,77.02999877929688,12.880000114440918,0.8,17.309351726894036,-0.2652925913235755,17.86199285714286,1.0198380062463095,0.0120481927710843,-10.931136259955244,-4.317918802106691,-3.325099885559084,19.90166886963548,0.209030000000001,-5.046644022389106
2015-05-21,15.4564,16.175,15.8157,73.18000030517578,12.109999656677246,0.8,17.262675110428596,-0.3282296640370568,17.83104642857143,1.0420473619010135,0.0,-13.79069754765423,-5.78265738931516,-3.7057003433227536,19.91514115237345,0.2308600000000009,-5.515030754569844
2015-05-22,15.6879,16.3964,16.0421,75.9800033569336,12.130000114440918,0.8,17.2245321382277,-0.3054399120620452,17.798617857142858,1.0549040565247636,0.0120481927710843,-9.4398310969104,-3.7129292286638416,-3.9120998855590834,19.908425970192383,0.2178200000000011,-3.1677531907078977
2015-05-26,16.0339,16.6232,16.3286,81.94000244140625,14.0600004196167,0.8194000244140625,17.196534258908088,-0.22330101035908,17.77820357142857,1.0666369905010349,0.0602409638554216,-9.326862207216704,-2.111996355112733,-2.2685995803833023,19.91147755243064,0.2055700000000008,-3.952424964732192
2015-05-27,15.7679,16.4536,16.1107,77.79000091552734,13.270000457763672,0.8,17.16260193831721,-0.2072358755593377,17.75057142857143,1.0794886332399531,0.036144578313253,-9.596597253786287,-5.111728882239985,-2.840699542236329,19.90954869505133,0.2126600000000006,-4.154048716260676
